team name,num,name,age,nationality,position,market value
Squad Real Valladolid Promesas,10,Chuki,19,Spain,Attacking Midfield,€300k
Squad Real Valladolid Promesas,15,Fionn Mooney,20,England,Attacking Midfield,€25k
Squad Real Valladolid Promesas,11,Manuel Pozo,22,Spain,Right Winger,€300k
Squad Real Valladolid Promesas,9,Iván Cédric,22,Cameroon,Centre-Forward,€400k
Squad Real Valladolid Promesas,7,Israel Salazar,20,Spain,Centre-Forward,€200k
Squad Real Valladolid Promesas,17,Dani Fernández,22,Spain,Centre-Forward,€200k
Squad Real Valladolid Promesas,29,Adrián Arnu,17,Spain,Centre-Forward,€200k
Squad Real Valladolid Promesas,19,Yago Paredes,19,Spain,Centre-Forward,€100k
Squad Pontevedra CF,1,Edu Sousa,32,Spain,Goalkeeper,€200k
Squad Pontevedra CF,13,Manu Vizoso,21,Spain,Goalkeeper,€25k
Squad Pontevedra CF,4,Víctor Vázquez,34,Spain,Centre-Back,€200k
Squad Pontevedra CF,5,Mario Gómez,29,Spain,Centre-Back,€200k
Squad Pontevedra CF,19,Benjamín Garay,23,Argentina,Centre-Back,€150k
Squad Pontevedra CF,20,Eneko Zabaleta,32,Spain,Left-Back,€200k
Squad Pontevedra CF,3,Javier Hermelo,23,Spain,Left-Back,€100k
Squad Pontevedra CF,2,Ángel Bastos,31,Spain,Right-Back,€200k
Squad Pontevedra CF,10,Yelko Pino,27,Spain,Central Midfield,€250k
Squad Pontevedra CF,6,Toño Calvo,26,Spain,Central Midfield,€150k
Squad Pontevedra CF,8,Borja Domínguez,31,Spain,Central Midfield,€150k
Squad Pontevedra CF,14,Samu Mayo,23,Spain,Central Midfield,€150k
Squad Pontevedra CF,16,Azael García,20,Spain,Attacking Midfield,€25k
Squad Pontevedra CF,7,Álex González,34,Spain,Left Winger,€200k
Squad Pontevedra CF,11,Chiqui,26,Spain,Left Winger,€200k
Squad Pontevedra CF,24,Libasse Gueye,20,Senegal,Left Winger,€50k
Squad Pontevedra CF,18,Dalisson de Almeida,24,Spain,Right Winger,€200k
Squad Pontevedra CF,17,Marcos Barbeiro,28,Sao Tome and Principe,Right Winger,€25k
Squad Pontevedra CF,26,Valen Jaichenko,22,Argentina,Right Winger,€25k
Squad Pontevedra CF,21,Carlos López,28,Spain,Centre-Forward,€250k
Squad Pontevedra CF,9,Rufo Sánchez,37,Spain,Centre-Forward,€100k
Squad SD Compostela,1,Pato Guillén,39,Uruguay,Goalkeeper,€25k
Squad SD Compostela,25,Brais Rodríguez,21,Spain,Goalkeeper,€25k
Squad SD Compostela,4,Álvaro Casas,29,Spain,Centre-Back,€200k
Squad SD Compostela,6,David Soto,30,Spain,Centre-Back,€200k
Squad SD Compostela,16,Euse Monzó,23,Spain,Centre-Back,€200k
Squad SD Compostela,5,Pablo Crespo,29,Spain,Centre-Back,€150k
Squad SD Compostela,15,Kike Vidal,21,Spain,Centre-Back,€25k
Squad SD Compostela,3,Samu Araújo,28,Spain,Left-Back,€150k
Squad SD Compostela,17,Roger Escoruela,28,Spain,Left-Back,€150k
Squad SD Compostela,2,Roque González,21,Spain,Right-Back,€150k
Squad SD Compostela,19,Antón de Vicente,34,Spain,Central Midfield,€200k
Squad SD Compostela,8,Jordan Domínguez,29,Spain,Central Midfield,€150k
Squad SD Compostela,21,Pablo Antas,33,Spain,Central Midfield,€150k
Squad SD Compostela,14,Samuel Rodríguez,28,Spain,Central Midfield,€100k
Squad SD Compostela,11,Jaime Santos,28,Spain,Attacking Midfield,€250k
Squad SD Compostela,22,Manu Ramírez,28,Spain,Attacking Midfield,€200k
Squad SD Compostela,7,Juampa Barros,30,Argentina,Left Winger,€200k
Squad SD Compostela,10,Juan Manuel Parapar,32,Spain,Right Winger,€100k
Squad SD Compostela,20,Pep Caballé,33,Spain,Right Winger,€100k
Squad SD Compostela,9,Manu Barreiro,37,Spain,Centre-Forward,€100k
Squad SD Compostela,12,David Grande,33,Spain,Centre-Forward,€100k
Squad SD Compostela,18,Hugo Matos,20,Spain,Centre-Forward,€25k
Squad Gimnástica de Torrelavega,13,Dani Sotres,30,Spain,Goalkeeper,€200k
Squad Gimnástica de Torrelavega,1,Jorge Mediavilla,30,Spain,Goalkeeper,€100k
Squad Gimnástica de Torrelavega,14,Miguel Gándara,27,Spain,Centre-Back,€150k
Squad Gimnástica de Torrelavega,3,Varo Álvarez,23,Spain,Centre-Back,€100k
Squad Gimnástica de Torrelavega,4,Miguel Goñi,26,Spain,Centre-Back,€100k
Squad Gimnástica de Torrelavega,5,Raúl Chamorro,27,Spain,Centre-Back,€25k
Squad Gimnástica de Torrelavega,16,Pol Bassa,21,Spain,Left-Back,€150k
Squad Gimnástica de Torrelavega,-,Chus Puras,28,Spain,Left-Back,€100k
Squad Gimnástica de Torrelavega,21,Alberto Delgado,32,Spain,Left-Back,€25k
Squad Gimnástica de Torrelavega,2,Álex Rasines,27,Spain,Right-Back,€150k
Squad Gimnástica de Torrelavega,6,Alberto Gómez,28,Spain,Central Midfield,€200k
Squad Gimnástica de Torrelavega,8,Josemi Castañeda,26,Spain,Central Midfield,€150k
Squad Gimnástica de Torrelavega,12,Ernesten Lavsamba,26,Cameroon,Central Midfield,€150k
Squad Gimnástica de Torrelavega,20,Edu Bedia,35,Spain,Central Midfield,€150k
Squad Gimnástica de Torrelavega,18,Marcos Fernández,21,Spain,Central Midfield,€50k
Squad Gimnástica de Torrelavega,10,Alex Basurto,23,Spain,Attacking Midfield,€200k
Squad Gimnástica de Torrelavega,15,Chus Ruiz,23,Spain,Attacking Midfield,€100k
Squad Gimnástica de Torrelavega,19,Miguel Gómez,20,Spain,Attacking Midfield,€25k
Squad Gimnástica de Torrelavega,7,Unai Hernández,28,Spain,Left Winger,€150k
Squad Gimnástica de Torrelavega,11,Saúl García,24,Spain,Left Winger,€150k
Squad Gimnástica de Torrelavega,17,Javi Delgado,28,Spain,Centre-Forward,€200k
Squad Gimnástica de Torrelavega,9,Carlos Tobar,30,Spain,Centre-Forward,€100k
Squad Rayo Cantabria,1,Germán Fernández,23,Spain,Goalkeeper,€150k
Squad Rayo Cantabria,13,Álvaro Jiménez,21,Spain,Goalkeeper,€50k
Squad Rayo Cantabria,22,Dani Atanes,22,Netherlands,Goalkeeper,€50k
Squad Rayo Cantabria,5,Marco Carrascal,21,Spain,Centre-Back,€150k
Squad Rayo Cantabria,18,Iñigo Gomeza,22,Spain,Centre-Back,€150k
Squad Rayo Cantabria,4,Javier Entreca,21,Spain,Centre-Back,€50k
Squad Rayo Cantabria,14,Adrián Corral,21,Spain,Left-Back,€100k
Squad Rayo Cantabria,16,Samuel Calera,19,Spain,Left-Back,€25k
Squad Rayo Cantabria,2,Mario Jorrín,21,Spain,Right-Back,€200k
Squad Rayo Cantabria,8,Diego Campo,22,Spain,Central Midfield,€200k
Squad Rayo Cantabria,10,Dani González,22,Spain,Central Midfield,€200k
Squad Rayo Cantabria,6,Markel Goñi,22,Spain,Central Midfield,€50k
Squad Rayo Cantabria,11,Neco Celorio,20,Spain,Attacking Midfield,€250k
Squad Rayo Cantabria,15,Marcos Bustillo,23,Spain,Attacking Midfield,€200k
Squad Rayo Cantabria,17,Diego Fuentes,20,Spain,Attacking Midfield,€50k
Squad Rayo Cantabria,28,Jeremy Arévalo,19,Spain,Right Winger,€200k
Squad Rayo Cantabria,21,Mateo Gandarillas,23,Spain,Right Winger,€100k
Squad Rayo Cantabria,7,Izan Yurrieta,21,Spain,Right Winger,€50k
Squad Rayo Cantabria,12,Quicala Bari,22,Guinea-Bissau,Right Winger,€50k
Squad Rayo Cantabria,20,Isaac Obeng,20,Ghana,Right Winger,€50k
Squad Rayo Cantabria,19,Álvaro Santamaría,22,Spain,Centre-Forward,€200k
Squad Rayo Cantabria,9,Jorge Delgado,21,Spain,Centre-Forward,€150k
Squad Real Avilés Industrial,13,Álvaro Fernández,24,Spain,Goalkeeper,€100k
Squad Real Avilés Industrial,1,David Armengol,37,Spain,Goalkeeper,€50k
Squad Real Avilés Industrial,4,Julio Rodríguez,28,Spain,Centre-Back,€200k
Squad Real Avilés Industrial,14,Iñigo Zubiri,29,Spain,Centre-Back,€200k
Squad Real Avilés Industrial,5,Jesús del Amo,24,Spain,Centre-Back,€100k
Squad Real Avilés Industrial,15,Pedro Orfila,36,Spain,Centre-Back,€100k
Squad Real Avilés Industrial,3,Mauro dos Santos,34,Argentina,Centre-Back,€50k
Squad Real Avilés Industrial,11,Iván Serrano,23,Spain,Left-Back,€200k
Squad Real Avilés Industrial,20,Marcos Trabanco,23,Spain,Right-Back,€150k
Squad Real Avilés Industrial,2,Néstor Senra,22,Equatorial Guinea,Right-Back,€50k
Squad Real Avilés Industrial,8,Javi Mecerreyes,23,Spain,Central Midfield,€200k
Squad Real Avilés Industrial,6,Edu Cortina,27,Spain,Central Midfield,€150k
Squad Real Avilés Industrial,10,Alberto Martín,35,Spain,Central Midfield,€100k
Squad Real Avilés Industrial,7,Jorge Fernández,34,Spain,Attacking Midfield,€150k
Squad Real Avilés Industrial,21,Joel del Pino,26,Spain,Left Winger,€200k
Squad Real Avilés Industrial,9,Raúl Rojas,22,Spain,Left Winger,€50k
Squad Real Avilés Industrial,17,Davo Fernández,24,Spain,Right Winger,€100k
Squad Real Avilés Industrial,22,Isma Cerro,28,Spain,Right Winger,€100k
Squad Real Avilés Industrial,16,Miguel Ángel Sierra,19,Spain,Right Winger,€25k
Squad Real Avilés Industrial,18,Claudio Medina,30,Spain,Centre-Forward,€200k
Squad Real Avilés Industrial,19,Natalio,39,Spain,Centre-Forward,€100k
Squad Real Oviedo Vetusta,13,Marco Coronas,20,Spain,Goalkeeper,€100k
Squad Real Oviedo Vetusta,22,Victor Egboh,21,Nigeria,Goalkeeper,€25k
Squad Real Oviedo Vetusta,12,Marco Esteban,18,Spain,Centre-Back,€200k
Squad Real Oviedo Vetusta,15,Aimar Collante,22,Spain,Centre-Back,€150k
Squad Real Oviedo Vetusta,32,Jaime Vázquez,18,Spain,Centre-Back,€150k
Squad Real Oviedo Vetusta,5,Miguel Berlanga,21,Spain,Centre-Back,€50k
Squad Real Oviedo Vetusta,16,Lucas Laso,21,Spain,Centre-Back,€50k
Squad Real Oviedo Vetusta,3,Osky Menéndez,20,Spain,Left-Back,€200k
Squad Real Oviedo Vetusta,21,Omar Falah,20,Spain,Left-Back,€50k
Squad Real Oviedo Vetusta,20,Charbel Wehbe,19,Dominican Republic,Right-Back,€100k
Squad Real Oviedo Vetusta,6,Yayo González,19,Spain,Central Midfield,€250k
Squad Real Oviedo Vetusta,30,Diego Menéndez,18,Spain,Central Midfield,€150k
Squad Real Oviedo Vetusta,8,Víctor Blanco,21,Spain,Central Midfield,€50k
Squad Real Oviedo Vetusta,18,Iván González,21,Spain,Central Midfield,€50k
Squad Real Oviedo Vetusta,25,Cheli,18,Spain,Central Midfield,-
Squad Real Oviedo Vetusta,7,Izan Gutiérrez,22,Spain,Attacking Midfield,€50k
Squad Real Oviedo Vetusta,11,Mario Sesè,21,Spain,Right Winger,€200k
Squad Real Oviedo Vetusta,17,Darío Hidalgo,22,Spain,Right Winger,€100k
Squad Real Oviedo Vetusta,2,Lamine Gueye,19,Senegal,Right Winger,€25k
Squad Real Oviedo Vetusta,14,Nacho Estrada,20,Spain,Right Winger,€25k
Squad Real Oviedo Vetusta,10,Santi Miguélez,22,Spain,Centre-Forward,€200k
Squad Real Oviedo Vetusta,9,Enol Rodríguez,22,Spain,Centre-Forward,€150k
Squad Real Oviedo Vetusta,19,Xabier Sola,21,Spain,Centre-Forward,€100k
Squad Ourense CF,1,Raúl Marqueta,29,Spain,Goalkeeper,€150k
Squad Ourense CF,13,Bruno Rielo,20,Spain,Goalkeeper,€25k
Squad Ourense CF,5,Miguel Prado,25,Spain,Centre-Back,€200k
Squad Ourense CF,20,Cristian Moreno,28,Spain,Centre-Back,€150k
Squad Ourense CF,4,Daniel Portela,37,Spain,Centre-Back,€25k
Squad Ourense CF,17,Hugo Sanz,21,Spain,Left-Back,€150k
Squad Ourense CF,15,Pedro García,24,Spain,Left-Back,€50k
Squad Ourense CF,3,Manu,39,Spain,Left-Back,€25k
Squad Ourense CF,2,Fernando Andrada,28,Spain,Right-Back,€150k
Squad Ourense CF,12,Riki Mangana,24,Venezuela,Right-Back,€100k
Squad Ourense CF,6,Facundo Ballardo,28,Argentina,Central Midfield,€200k
Squad Ourense CF,8,Jerin Ramos,28,Cape Verde,Central Midfield,€150k
Squad Ourense CF,14,Nacho Fariña,25,Spain,Central Midfield,€50k
Squad Ourense CF,21,Sergio Bernárdez,19,Spain,Central Midfield,€25k
Squad Ourense CF,18,Alejandro Fidalgo,22,Spain,Attacking Midfield,€200k
Squad Ourense CF,11,Álex Gil,26,Spain,Left Winger,€200k
Squad Ourense CF,7,Moha Sanhaji,25,Morocco,Left Winger,€150k
Squad Ourense CF,10,Alberto Gil,26,Spain,Right Winger,€200k
Squad Ourense CF,22,Brais Penela,21,Spain,Right Winger,€25k
Squad Ourense CF,9,Gonzalo Di Renzo,28,Argentina,Centre-Forward,€100k
Squad Ourense CF,19,Gabri Palmás,25,Spain,Centre-Forward,€50k
Squad Ourense CF,16,Diego Rodríguez,20,Spain,Centre-Forward,€25k
Squad CD Guijuelo,1,Javier Rabanillo,28,Spain,Goalkeeper,€150k
Squad CD Guijuelo,13,Jorge Jiménez,23,Spain,Goalkeeper,€25k
Squad CD Guijuelo,3,Iago Parga,25,Spain,Centre-Back,€150k
Squad CD Guijuelo,4,Adrián Pica,21,Spain,Centre-Back,€150k
Squad CD Guijuelo,5,Carlos Quintana,25,Spain,Centre-Back,€100k
Squad CD Guijuelo,15,Asiel Mateo,33,Spain,Centre-Back,€100k
Squad CD Guijuelo,12,Jesús Cedenilla,26,Spain,Left-Back,€150k
Squad CD Guijuelo,22,Álvaro Coque,33,Spain,Left-Back,€100k
Squad CD Guijuelo,2,Sergio Montes,27,Spain,Right-Back,€100k
Squad CD Guijuelo,17,Jesús Boigues,23,Spain,Right-Back,€50k
Squad CD Guijuelo,10,Cristóbal Gil,32,Spain,Central Midfield,€150k
Squad CD Guijuelo,6,Willy Ibáñez,24,Spain,Central Midfield,€100k
Squad CD Guijuelo,11,Jesús Cambil,25,Spain,Central Midfield,€100k
Squad CD Guijuelo,8,Diego González,24,Spain,Attacking Midfield,€200k
Squad CD Guijuelo,20,Toti,36,Spain,Attacking Midfield,€100k
Squad CD Guijuelo,18,Alonso García,19,Spain,Attacking Midfield,€25k
Squad CD Guijuelo,7,Xabi Dominguez,21,Spain,Left Winger,€25k
Squad CD Guijuelo,14,Sergio Garban,35,Spain,Right Winger,€50k
Squad CD Guijuelo,21,Alberto Bernardo,25,Spain,Second Striker,€100k
Squad CD Guijuelo,19,Francisco Panadero,26,Spain,Centre-Forward,€150k
Squad CD Guijuelo,9,Juan Antonio Sánchez,33,Spain,Centre-Forward,€100k
Squad RC Deportivo Fabril,1,Brais Suárez,20,Spain,Goalkeeper,€50k
Squad RC Deportivo Fabril,13,Hugo Rios,20,Spain,Goalkeeper,€50k
Squad RC Deportivo Fabril,15,Oscar Marotías,22,Spain,Centre-Back,€150k
Squad RC Deportivo Fabril,5,Ángel Puerto,21,Spain,Centre-Back,€50k
Squad RC Deportivo Fabril,3,Fernando Somolinos,22,Spain,Centre-Back,€25k
Squad RC Deportivo Fabril,4,Alejandro Pereira,22,Spain,Centre-Back,€25k
Squad RC Deportivo Fabril,21,Álvaro Baladía,21,Spain,Left-Back,€25k
Squad RC Deportivo Fabril,24,Manu Berrocal,19,Spain,Left-Back,€25k
Squad RC Deportivo Fabril,2,Marc Lachèvre,21,Spain,Right-Back,€100k
Squad RC Deportivo Fabril,19,Rubén López,19,Spain,Central Midfield,€200k
Squad RC Deportivo Fabril,6,Brais Val,21,Spain,Central Midfield,€100k
Squad RC Deportivo Fabril,12,Alejandro Alfaro,21,Spain,Central Midfield,€100k
Squad RC Deportivo Fabril,10,Jairo Noriega,20,Spain,Attacking Midfield,€200k
Squad RC Deportivo Fabril,7,Mario Nájera,21,Spain,Attacking Midfield,€100k
Squad RC Deportivo Fabril,14,Álex Barba,22,Spain,Attacking Midfield,€50k
Squad RC Deportivo Fabril,8,Diego Gómez,19,Spain,Right Winger,€100k
Squad RC Deportivo Fabril,16,David Vilán,21,Spain,Right Winger,€100k
Squad RC Deportivo Fabril,17,Tim Caroutas,21,Australia,Right Winger,€25k
Squad RC Deportivo Fabril,9,Martín Ochoa,19,Spain,Centre-Forward,€200k
Squad RC Deportivo Fabril,23,Kevin Sánchez,19,Spain,Centre-Forward,€200k
Squad RC Deportivo Fabril,20,Jorge Martínez,25,Spain,Centre-Forward,€150k
Squad RC Deportivo Fabril,22,Mati Castillo,22,Spain,Centre-Forward,€150k
Squad Marino Luanco,1,Dennis Díaz,31,Spain,Goalkeeper,€50k
Squad Marino Luanco,13,Gonzalo Ardura,22,Spain,Goalkeeper,€25k
Squad Marino Luanco,3,Juan Aspra,21,Spain,Centre-Back,€150k
Squad Marino Luanco,5,Ousmane Traoré,23,Cote d'Ivoire,Centre-Back,€100k
Squad Marino Luanco,12,Jesús Palomeque,22,Spain,Centre-Back,€100k
Squad Marino Luanco,4,Denilson Mena,20,Colombia,Centre-Back,€25k
Squad Marino Luanco,16,Álvaro Merayo,22,Spain,Centre-Back,-
Squad Marino Luanco,15,Guaya,38,Spain,Left-Back,€25k
Squad Marino Luanco,2,Borja Álvarez,30,Spain,Right-Back,€100k
Squad Marino Luanco,21,Adolfo González,21,Spain,Right-Back,€100k
Squad Marino Luanco,11,Alberto Lora,37,Spain,Central Midfield,€100k
Squad Marino Luanco,14,Guille Pinín,26,Spain,Central Midfield,€100k
Squad Marino Luanco,6,Nacho Matador,37,Spain,Central Midfield,€50k
Squad Marino Luanco,17,Iván Elena,24,Spain,Attacking Midfield,€100k
Squad Marino Luanco,10,Miguel Cuesta,23,Spain,Left Winger,€200k
Squad Marino Luanco,22,César García,24,Spain,Right Winger,€200k
Squad Marino Luanco,19,Alejandro Blanco,33,Spain,Right Winger,€100k
Squad Marino Luanco,20,Aitor Lorea,26,Spain,Right Winger,€100k
Squad Marino Luanco,7,Diego Díaz,25,Spain,Second Striker,€50k
Squad Marino Luanco,9,Sergio Mendigutxia,30,Spain,Centre-Forward,€200k
Squad Marino Luanco,18,Abraham Nobrega,20,Spain,Centre-Forward,€50k
Squad Marino Luanco,8,Dani Sandoval,24,Spain,Centre-Forward,€25k
Squad Marino Luanco,23,Hugo Salinas,19,Spain,Striker,€25k
Squad Coruxo FC,1,Alberto Domínguez,36,Spain,Goalkeeper,€100k
Squad Coruxo FC,13,Andriy Chekotun,21,Ukraine,Goalkeeper,€50k
Squad Coruxo FC,5,Andriu,33,Spain,Centre-Back,€150k
Squad Coruxo FC,3,Dani Pereiro,23,Spain,Centre-Back,€100k
Squad Coruxo FC,2,Borja Marchante,22,Spain,Centre-Back,€50k
Squad Coruxo FC,6,Guido Fernández,20,Spain,Centre-Back,€50k
Squad Coruxo FC,14,Mario García,24,Spain,Centre-Back,€25k
Squad Coruxo FC,18,Álvaro Naveira,26,Spain,Left-Back,€100k
Squad Coruxo FC,22,Johan Terranova,25,Colombia,Right-Back,€200k
Squad Coruxo FC,4,Dani Vidal,23,Spain,Central Midfield,€150k
Squad Coruxo FC,15,Mikel Carro,25,Spain,Central Midfield,€150k
Squad Coruxo FC,17,Álex Barrera,32,Spain,Central Midfield,€100k
Squad Coruxo FC,8,Pietro Tomaselli,19,Belgium,Central Midfield,€25k
Squad Coruxo FC,19,Pitu Doncel,26,Spain,Attacking Midfield,€200k
Squad Coruxo FC,10,Mateo Míguez,36,Spain,Attacking Midfield,€50k
Squad Coruxo FC,16,Yago Insua,20,Spain,Left Winger,€25k
Squad Coruxo FC,7,Youssef Al Watani,29,Morocco,Left Winger,-
Squad Coruxo FC,11,David Añón,35,Spain,Right Winger,€100k
Squad Coruxo FC,20,Vander,25,Brazil,Right Winger,€100k
Squad Coruxo FC,12,Álex Rey,31,Spain,Right Winger,€25k
Squad Coruxo FC,9,Davo,23,Spain,Centre-Forward,€150k
Squad Coruxo FC,21,Erik Bugarín,20,Spain,Centre-Forward,€25k
Squad UP Langreo,1,Adrián Torre,34,Spain,Goalkeeper,€100k
Squad UP Langreo,13,Guillermo Fernández,28,Spain,Goalkeeper,€25k
Squad UP Langreo,5,Alain Álvarez,34,Spain,Centre-Back,€50k
Squad UP Langreo,16,David Fernández,23,Spain,Centre-Back,€50k
Squad UP Langreo,21,Keko Hevia,26,Spain,Centre-Back,€50k
Squad UP Langreo,4,Gonzalo de la Fuente,40,Spain,Centre-Back,€25k
Squad UP Langreo,3,Dani Hernández,27,Spain,Left-Back,€100k
Squad UP Langreo,20,Gabriel Rabanillo,20,Spain,Left-Back,€50k
Squad UP Langreo,2,Nacho López,36,Spain,Right-Back,€50k
Squad UP Langreo,22,Sergio Ordóñez,23,Spain,Right-Back,€25k
Squad UP Langreo,8,Joselu Guerra,23,Spain,Central Midfield,€150k
Squad UP Langreo,11,Luis Sánchez,22,Spain,Central Midfield,€150k
Squad UP Langreo,6,Mateo Arellano,26,Spain,Central Midfield,€25k
Squad UP Langreo,12,Pablo Álvarez,21,Spain,Central Midfield,€25k
Squad UP Langreo,14,Iago Novo,25,Spain,Attacking Midfield,€200k
Squad UP Langreo,10,Juan López,28,Spain,Attacking Midfield,€150k
Squad UP Langreo,19,Imad Salhi,20,Spain,Attacking Midfield,€25k
Squad UP Langreo,9,Javi Serra,30,Spain,Right Winger,€100k
Squad UP Langreo,7,Carlos Cid,24,Spain,Right Winger,€50k
Squad UP Langreo,18,Nané García,28,Spain,Centre-Forward,€150k
Squad UP Langreo,17,Steven Prieto,26,Spain,Centre-Forward,€50k
Squad UP Langreo,24,Pablo Ares,20,Spain,Centre-Forward,€25k
Squad Arandina CF,13,Roberto Jara,25,Spain,Goalkeeper,€50k
Squad Arandina CF,1,Mohamed Boukili,23,Morocco,Goalkeeper,€25k
Squad Arandina CF,4,Jorge Pesca,31,Spain,Centre-Back,€50k
Squad Arandina CF,5,Fer Bajo,23,Spain,Centre-Back,€50k
Squad Arandina CF,2,Joaquín Moisello,22,Argentina,Centre-Back,€25k
Squad Arandina CF,22,Haji Ceesay,25,Spain,Left-Back,€100k
Squad Arandina CF,11,Zazu,36,Spain,Left-Back,€25k
Squad Arandina CF,3,Javier Varona,26,Spain,Right-Back,€100k
Squad Arandina CF,19,Deiby Ochoa,24,Colombia,Right-Back,€50k
Squad Arandina CF,-,Dieguito Pérez,24,Spain,Right-Back,€25k
Squad Arandina CF,16,Javi Bueno,28,Spain,Central Midfield,€150k
Squad Arandina CF,6,Vitolo,26,Spain,Central Midfield,€25k
Squad Arandina CF,8,Nico Arce,22,Spain,Central Midfield,€25k
Squad Arandina CF,10,Sergio Santa,27,Spain,Central Midfield,€25k
Squad Arandina CF,20,Kevin Manzano,25,Spain,Left Winger,€50k
Squad Arandina CF,7,Ayoub El Battioui,23,Spain,Left Winger,€25k
Squad Arandina CF,15,Pepe Otu,25,Ghana,Right Winger,€100k
Squad Arandina CF,17,Raly Cabral,26,Cape Verde,Right Winger,€100k
Squad Arandina CF,12,Átomo,29,Spain,Right Winger,€25k
Squad Arandina CF,14,Adrián Pérez,28,Spain,Second Striker,€100k
Squad Arandina CF,9,Alfredo Sualdea,25,Spain,Centre-Forward,€200k
Squad Arandina CF,21,Gonzalo Serrano,21,Spain,Centre-Forward,€100k
Squad Racing Villalbés,1,Alejandro Santomé,26,Spain,Goalkeeper,€50k
Squad Racing Villalbés,13,Arturo Ramírez,21,Spain,Goalkeeper,€25k
Squad Racing Villalbés,15,Nathaniel Nicholas,23,Nigeria,Centre-Back,€100k
Squad Racing Villalbés,5,Kiko González,31,Spain,Centre-Back,€50k
Squad Racing Villalbés,4,David Vérez,26,Spain,Centre-Back,€25k
Squad Racing Villalbés,16,Fito,21,Spain,Centre-Back,€25k
Squad Racing Villalbés,18,Luis Castro,22,Spain,Left-Back,€50k
Squad Racing Villalbés,3,David Buyo,32,Spain,Left-Back,€25k
Squad Racing Villalbés,17,Carlos Torrado,25,Spain,Right-Back,€50k
Squad Racing Villalbés,2,Diego López,34,Spain,Right-Back,€25k
Squad Racing Villalbés,22,Diego Uzal,32,Spain,Central Midfield,€100k
Squad Racing Villalbés,6,Javi Varela,30,Spain,Central Midfield,€50k
Squad Racing Villalbés,8,Alberto Lamas,33,Spain,Central Midfield,€25k
Squad Racing Villalbés,11,Rareș Mezdrea,22,Romania,Attacking Midfield,€25k
Squad Racing Villalbés,14,Pablo Rey,39,Spain,Attacking Midfield,€25k
Squad Racing Villalbés,20,Álex Pérez,24,Spain,Left Winger,€100k
Squad Racing Villalbés,19,Adri Carrión,22,Spain,Right Winger,€100k
Squad Racing Villalbés,7,José Varela,30,Spain,Right Winger,€50k
Squad Racing Villalbés,-,Miguel Duque,26,Spain,Right Winger,€25k
Squad Racing Villalbés,10,Javi Rey,29,Spain,Right Winger,€25k
Squad Racing Villalbés,21,Isaac González,20,Spain,Right Winger,€25k
Squad Racing Villalbés,12,Ibrahima Dieng,26,Senegal,Centre-Forward,€100k
Squad Racing Villalbés,9,Izan Fernández,20,Spain,Centre-Forward,€25k
Squad CD Covadonga,13,Carlos Aramburu,24,Spain,Goalkeeper,€50k
Squad CD Covadonga,1,Björn Bussmann,33,Germany,Goalkeeper,€25k
Squad CD Covadonga,18,Adrián Trabanco,33,Spain,Centre-Back,€100k
Squad CD Covadonga,6,Emilio Morilla,28,Spain,Centre-Back,€50k
Squad CD Covadonga,4,Carlos Figar,21,Spain,Centre-Back,€25k
Squad CD Covadonga,14,Aitor Elena,27,Spain,Centre-Back,€25k
Squad CD Covadonga,3,Álvaro García,26,Spain,Left-Back,€50k
Squad CD Covadonga,5,Álex Menéndez,32,Spain,Left-Back,€50k
Squad CD Covadonga,2,Berto González,22,Spain,Right-Back,€25k
Squad CD Covadonga,8,Pablo Tineo,26,Spain,Central Midfield,€50k
Squad CD Covadonga,12,Lucas Suárez,22,Spain,Central Midfield,€50k
Squad CD Covadonga,17,José Álvarez,24,Spain,Central Midfield,€25k
Squad CD Covadonga,20,Dani González,22,Spain,Central Midfield,€25k
Squad CD Covadonga,21,Pelayo Avanzini,22,Spain,Central Midfield,€25k
Squad CD Covadonga,7,Omar Álvarez,33,Spain,Attacking Midfield,€25k
Squad CD Covadonga,10,Asier Gomes,26,Spain,Left Winger,€50k
Squad CD Covadonga,19,Vicente Álvarez,28,Spain,Left Winger,€25k
Squad CD Covadonga,22,Iván Fernández,30,Spain,Right Winger,€100k
Squad CD Covadonga,9,Ariel Herrero,24,Spain,Centre-Forward,€150k
Squad CD Covadonga,11,Samu Pérez,22,Spain,Centre-Forward,€100k
Squad CD Covadonga,15,Adrián Turmo,23,Spain,Centre-Forward,€50k
Squad CD Cayón,1,Pablo Galnares,26,Spain,Goalkeeper,€25k
Squad CD Cayón,13,Mario Canales,21,Spain,Goalkeeper,€25k
Squad CD Cayón,22,Rafa Pedrero,31,Spain,Goalkeeper,€25k
Squad CD Cayón,4,Álvaro Mier,31,Spain,Centre-Back,€25k
Squad CD Cayón,19,Alberto Montiel,29,Spain,Left-Back,€50k
Squad CD Cayón,3,Álvaro Díez,21,Spain,Left-Back,€25k
Squad CD Cayón,15,Riki Fernández,23,Spain,Right-Back,€100k
Squad CD Cayón,2,Gabi Fernández,24,Spain,Right-Back,€50k
Squad CD Cayón,17,Álvaro Santamaría,19,Spain,Right-Back,€25k
Squad CD Cayón,21,Fernando Resines,32,Spain,Right-Back,€25k
Squad CD Cayón,16,Edu Martínez,25,Spain,Central Midfield,€50k
Squad CD Cayón,5,Hitoshi Ishida,27,Japan,Central Midfield,€25k
